;id_res;id_vig;t;vig_rating_live;vig_rating_work;vig_rating_social_ben;vig_gender;vig_origin;vig_reason;vig_qualific;vig_language;vig_religion;res_gender;res_educ_cat1;res_religious_denom;res_migr_friends;res_eastgerman;res_age;res_empl;weight
147;0ACP2Q;4.0;second;1.0;4.0;1.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Male;High;None;None;No;71.0;Not in labor force;11.440.729
148;0ACP2Q;5.0;first;3.0;4.0;1.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Male;High;None;Some;No;70.0;Part-time employed;11.440.729
149;0ACP2Q;5.0;second;2.0;2.0;1.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Male;High;None;None;No;71.0;Not in labor force;11.440.729
150;0ACP2Q;6.0;first;2.0;2.0;1.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Male;High;None;Some;No;70.0;Part-time employed;11.440.729
151;0ACP2Q;6.0;second;1.0;3.0;1.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Male;High;None;None;No;71.0;Not in labor force;11.440.729
152;0ACP2Q;7.0;first;2.0;2.0;1.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Male;High;None;Some;No;70.0;Part-time employed;11.440.729
153;0ACP2Q;7.0;second;1.0;3.0;1.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Male;High;None;None;No;71.0;Not in labor force;11.440.729
154;0ACP2Q;8.0;first;1.0;1.0;1.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Male;High;None;Some;No;70.0;Part-time employed;11.440.729
155;0ACP2Q;8.0;second;1.0;3.0;1.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Male;High;None;None;No;71.0;Not in labor force;11.440.729
156;0ACP2Q;9.0;first;3.0;3.0;1.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Male;High;None;Some;No;70.0;Part-time employed;11.440.729
157;0ACP2Q;9.0;second;1.0;1.0;1.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Male;High;None;None;No;71.0;Not in labor force;11.440.729
158;0ACP2Q;10.0;first;4.0;5.0;1.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Male;High;None;Some;No;70.0;Part-time employed;11.440.729
159;0ACP2Q;10.0;second;1.0;1.0;1.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Male;High;None;None;No;71.0;Not in labor force;11.440.729
160;0ACP2Q;11.0;first;2.0;2.0;1.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Male;High;None;Some;No;70.0;Part-time employed;11.440.729
161;0ACP2Q;11.0;second;3.0;4.0;1.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Male;High;None;None;No;71.0;Not in labor force;11.440.729
162;0ACP2Q;12.0;first;1.0;1.0;1.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Male;High;None;Some;No;70.0;Part-time employed;11.440.729
163;0ACP2Q;12.0;second;1.0;1.0;1.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Male;High;None;None;No;71.0;Not in labor force;11.440.729
164;0ACP2Q;13.0;first;1.0;1.0;1.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;High;None;Some;No;70.0;Part-time employed;11.440.729
165;0ACP2Q;13.0;second;1.0;1.0;1.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;High;None;None;No;71.0;Not in labor force;11.440.729
166;0ACP2Q;14.0;first;4.0;4.0;1.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;High;None;Some;No;70.0;Part-time employed;11.440.729
167;0ACP2Q;14.0;second;1.0;1.0;1.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;High;None;None;No;71.0;Not in labor force;11.440.729
168;0AFKIY;1.0;first;6.0;6.0;6.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Female;High;Christian;Few;No;30.0;Full-time employed;0.7464082
169;0AFKIY;1.0;second;5.0;5.0;4.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Female;High;Christian;Few;No;31.0;Full-time employed;0.7464082
170;0AFKIY;2.0;first;6.0;6.0;6.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Female;High;Christian;Few;No;30.0;Full-time employed;0.7464082
171;0AFKIY;2.0;second;5.0;5.0;5.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Female;High;Christian;Few;No;31.0;Full-time employed;0.7464082
172;0AFKIY;3.0;first;6.0;6.0;6.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Female;High;Christian;Few;No;30.0;Full-time employed;0.7464082
173;0AFKIY;3.0;second;5.0;6.0;5.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Female;High;Christian;Few;No;31.0;Full-time employed;0.7464082
174;0AFKIY;4.0;first;6.0;6.0;6.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Female;High;Christian;Few;No;30.0;Full-time employed;0.7464082
175;0AFKIY;4.0;second;5.0;5.0;4.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Female;High;Christian;Few;No;31.0;Full-time employed;0.7464082
176;0AFKIY;5.0;first;6.0;6.0;6.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Female;High;Christian;Few;No;30.0;Full-time employed;0.7464082
177;0AFKIY;5.0;second;5.0;5.0;4.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Female;High;Christian;Few;No;31.0;Full-time employed;0.7464082
178;0AFKIY;6.0;first;6.0;5.0;6.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Female;High;Christian;Few;No;30.0;Full-time employed;0.7464082
179;0AFKIY;6.0;second;5.0;5.0;5.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Female;High;Christian;Few;No;31.0;Full-time employed;0.7464082
180;0AFKIY;7.0;first;6.0;5.0;6.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Female;High;Christian;Few;No;30.0;Full-time employed;0.7464082
181;0AFKIY;7.0;second;5.0;5.0;5.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Female;High;Christian;Few;No;31.0;Full-time employed;0.7464082
182;0AFKIY;8.0;first;6.0;5.0;6.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Female;High;Christian;Few;No;30.0;Full-time employed;0.7464082
183;0AFKIY;8.0;second;5.0;5.0;5.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Female;High;Christian;Few;No;31.0;Full-time employed;0.7464082
184;0AFKIY;9.0;first;6.0;6.0;6.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Female;High;Christian;Few;No;30.0;Full-time employed;0.7464082
185;0AFKIY;9.0;second;5.0;5.0;5.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Female;High;Christian;Few;No;31.0;Full-time employed;0.7464082
186;0AFKIY;10.0;first;6.0;6.0;6.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Female;High;Christian;Few;No;30.0;Full-time employed;0.7464082
187;0AFKIY;10.0;second;5.0;5.0;4.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Female;High;Christian;Few;No;31.0;Full-time employed;0.7464082
188;0AFKIY;11.0;first;5.0;5.0;6.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Female;High;Christian;Few;No;30.0;Full-time employed;0.7464082
189;0AFKIY;11.0;second;5.0;5.0;5.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Female;High;Christian;Few;No;31.0;Full-time employed;0.7464082
190;0AFKIY;12.0;first;5.0;5.0;6.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Female;High;Christian;Few;No;30.0;Full-time employed;0.7464082
191;0AFKIY;12.0;second;5.0;5.0;4.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Female;High;Christian;Few;No;31.0;Full-time employed;0.7464082
192;0AFKIY;13.0;first;6.0;5.0;6.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;High;Christian;Few;No;30.0;Full-time employed;0.7464082
193;0AFKIY;13.0;second;5.0;5.0;3.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;High;Christian;Few;No;31.0;Full-time employed;0.7464082
194;0AFKIY;14.0;first;6.0;6.0;6.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;High;Christian;Few;No;30.0;Full-time employed;0.7464082
195;0AFKIY;14.0;second;5.0;5.0;5.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;High;Christian;Few;No;31.0;Full-time employed;0.7464082
196;0AU6I0;1.0;first;4.0;7.0;7.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Male;High;None;None;Yes;63.0;Not in labor force;11.440.729
197;0AU6I0;1.0;second;7.0;7.0;7.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Male;High;None;None;Yes;64.0;Not in labor force;11.440.729
198;0AU6I0;2.0;first;7.0;7.0;7.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Male;High;None;None;Yes;63.0;Not in labor force;11.440.729
199;0AU6I0;2.0;second;7.0;7.0;7.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Male;High;None;None;Yes;64.0;Not in labor force;11.440.729
200;0AU6I0;3.0;first;7.0;7.0;7.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Male;High;None;None;Yes;63.0;Not in labor force;11.440.729
201;0AU6I0;3.0;second;7.0;7.0;7.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Male;High;None;None;Yes;64.0;Not in labor force;11.440.729
202;0AU6I0;4.0;first;7.0;7.0;7.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Male;High;None;None;Yes;63.0;Not in labor force;11.440.729
203;0AU6I0;4.0;second;7.0;7.0;7.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Male;High;None;None;Yes;64.0;Not in labor force;11.440.729
204;0AU6I0;5.0;first;7.0;7.0;7.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Male;High;None;None;Yes;63.0;Not in labor force;11.440.729
205;0AU6I0;5.0;second;7.0;7.0;7.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Male;High;None;None;Yes;64.0;Not in labor force;11.440.729
206;0AU6I0;6.0;first;7.0;7.0;7.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Male;High;None;None;Yes;63.0;Not in labor force;11.440.729
207;0AU6I0;6.0;second;7.0;7.0;7.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Male;High;None;None;Yes;64.0;Not in labor force;11.440.729
208;0AU6I0;7.0;first;7.0;7.0;7.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Male;High;None;None;Yes;63.0;Not in labor force;11.440.729
209;0AU6I0;7.0;second;7.0;7.0;7.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Male;High;None;None;Yes;64.0;Not in labor force;11.440.729
210;0AU6I0;8.0;first;7.0;7.0;7.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Male;High;None;None;Yes;63.0;Not in labor force;11.440.729
211;0AU6I0;8.0;second;7.0;7.0;7.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Male;High;None;None;Yes;64.0;Not in labor force;11.440.729
212;0AU6I0;9.0;first;7.0;7.0;7.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Male;High;None;None;Yes;63.0;Not in labor force;11.440.729
213;0AU6I0;9.0;second;7.0;7.0;7.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Male;High;None;None;Yes;64.0;Not in labor force;11.440.729
214;0AU6I0;10.0;first;7.0;7.0;7.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Male;High;None;None;Yes;63.0;Not in labor force;11.440.729
215;0AU6I0;10.0;second;7.0;7.0;7.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Male;High;None;None;Yes;64.0;Not in labor force;11.440.729
216;0AU6I0;11.0;first;7.0;7.0;7.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Male;High;None;None;Yes;63.0;Not in labor force;11.440.729
217;0AU6I0;11.0;second;7.0;7.0;7.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Male;High;None;None;Yes;64.0;Not in labor force;11.440.729
218;0AU6I0;12.0;first;4.0;7.0;7.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Male;High;None;None;Yes;63.0;Not in labor force;11.440.729
219;0AU6I0;12.0;second;7.0;7.0;7.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Male;High;None;None;Yes;64.0;Not in labor force;11.440.729
220;0AU6I0;13.0;first;7.0;7.0;7.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;High;None;None;Yes;63.0;Not in labor force;11.440.729
221;0AU6I0;13.0;second;7.0;7.0;7.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;High;None;None;Yes;64.0;Not in labor force;11.440.729
222;0AU6I0;14.0;first;7.0;7.0;7.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;High;None;None;Yes;63.0;Not in labor force;11.440.729
223;0AU6I0;14.0;second;7.0;7.0;7.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;High;None;None;Yes;64.0;Not in labor force;11.440.729
224;0C50UL;1.0;first;4.0;7.0;3.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Female;High;Christian;Few;No;36.0;Full-time employed;13.538.454
225;0C50UL;1.0;second;1.0;1.0;1.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Female;High;Christian;Few;No;37.0;Unemployed;13.538.454
226;0C50UL;2.0;first;4.0;6.0;4.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Female;High;Christian;Few;No;36.0;Full-time employed;13.538.454
227;0C50UL;2.0;second;4.0;5.0;4.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Female;High;Christian;Few;No;37.0;Unemployed;13.538.454
228;0C50UL;3.0;first;7.0;7.0;5.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Female;High;Christian;Few;No;36.0;Full-time employed;13.538.454
229;0C50UL;3.0;second;7.0;7.0;7.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Female;High;Christian;Few;No;37.0;Unemployed;13.538.454
230;0C50UL;4.0;first;6.0;7.0;5.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Female;High;Christian;Few;No;36.0;Full-time employed;13.538.454
231;0C50UL;4.0;second;5.0;5.0;5.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Female;High;Christian;Few;No;37.0;Unemployed;13.538.454
232;0C50UL;5.0;first;4.0;5.0;2.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Female;High;Christian;Few;No;36.0;Full-time employed;13.538.454
233;0C50UL;5.0;second;2.0;2.0;2.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Female;High;Christian;Few;No;37.0;Unemployed;13.538.454
234;0C50UL;6.0;first;5.0;7.0;4.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Female;High;Christian;Few;No;36.0;Full-time employed;13.538.454
235;0C50UL;6.0;second;5.0;4.0;3.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Female;High;Christian;Few;No;37.0;Unemployed;13.538.454
236;0C50UL;7.0;first;5.0;7.0;1.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Female;High;Christian;Few;No;36.0;Full-time employed;13.538.454
237;0C50UL;7.0;second;2.0;4.0;3.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Female;High;Christian;Few;No;37.0;Unemployed;13.538.454
238;0C50UL;8.0;first;6.0;7.0;4.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Female;High;Christian;Few;No;36.0;Full-time employed;13.538.454
239;0C50UL;8.0;second;3.0;5.0;4.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Female;High;Christian;Few;No;37.0;Unemployed;13.538.454
240;0C50UL;9.0;first;6.0;7.0;4.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Female;High;Christian;Few;No;36.0;Full-time employed;13.538.454
241;0C50UL;9.0;second;5.0;5.0;3.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Female;High;Christian;Few;No;37.0;Unemployed;13.538.454
242;0C50UL;10.0;first;6.0;7.0;4.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Female;High;Christian;Few;No;36.0;Full-time employed;13.538.454
243;0C50UL;10.0;second;3.0;4.0;4.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Female;High;Christian;Few;No;37.0;Unemployed;13.538.454
244;0C50UL;11.0;first;5.0;7.0;1.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Female;High;Christian;Few;No;36.0;Full-time employed;13.538.454
245;0C50UL;11.0;second;3.0;6.0;3.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Female;High;Christian;Few;No;37.0;Unemployed;13.538.454
246;0C50UL;12.0;first;3.0;5.0;2.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Female;High;Christian;Few;No;36.0;Full-time employed;13.538.454
247;0C50UL;12.0;second;1.0;1.0;1.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Female;High;Christian;Few;No;37.0;Unemployed;13.538.454
248;0C50UL;13.0;first;2.0;2.0;2.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;High;Christian;Few;No;36.0;Full-time employed;13.538.454
249;0C50UL;13.0;second;1.0;1.0;1.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;High;Christian;Few;No;37.0;Unemployed;13.538.454
250;0C50UL;14.0;first;4.0;4.0;1.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;High;Christian;Few;No;36.0;Full-time employed;13.538.454
251;0C50UL;14.0;second;1.0;1.0;1.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;High;Christian;Few;No;37.0;Unemployed;13.538.454
252;0E0KG3;1.0;first;3.0;3.0;2.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Female;Medium;Christian;Few;No;66.0;Part-time employed;0.19703555
253;0E0KG3;1.0;second;5.0;6.0;6.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Female;Medium;Christian;Few;No;67.0;Part-time employed;0.19703555
254;0E0KG3;2.0;first;6.0;6.0;2.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Female;Medium;Christian;Few;No;66.0;Part-time employed;0.19703555
255;0E0KG3;2.0;second;6.0;6.0;4.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Female;Medium;Christian;Few;No;67.0;Part-time employed;0.19703555
256;0E0KG3;3.0;first;4.0;4.0;3.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Female;Medium;Christian;Few;No;66.0;Part-time employed;0.19703555
257;0E0KG3;3.0;second;7.0;7.0;7.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Female;Medium;Christian;Few;No;67.0;Part-time employed;0.19703555
258;0E0KG3;4.0;first;6.0;6.0;2.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Female;Medium;Christian;Few;No;66.0;Part-time employed;0.19703555
