Year,Country / territory of asylum/residence,Origin,RSD procedure type / level,Tota pending start-year,of which UNHCR-assisted(start-year),Applied during year,decisions_recognized,decisions_other,Rejected,Otherwise closed,Total decisions,Total pending end-year,of which UNHCR-assisted(end-year)
2000,Sweden,Bosnia and Herzegovina,G / AR,0.0,0,0,25,549,168,9,751,0,0
2000,Sweden,Bosnia and Herzegovina,G / FI,0.0,0,4244,124,78,1068,35,1305,0,0
2000,Slovenia,Bosnia and Herzegovina,G / FI,17.0,0,48,0,1,2,18,21,44,0
2000,Romania,Bosnia and Herzegovina,G / FI,0.0,0,2,0,2,1,0,3,0,0
2000,Poland,Bosnia and Herzegovina,G / FI,0.0,0,0,0,0,0,7,7,0,0
2000,Norway,Bosnia and Herzegovina,G / AR,0.0,0,0,0,18,132,0,150,0,0
2000,Norway,Bosnia and Herzegovina,G / FI,0.0,0,272,2,32,171,31,236,0,0
2000,Netherlands,Bosnia and Herzegovina,G / JR,0.0,0,0,0,0,0,0,,382,0
2000,Netherlands,Bosnia and Herzegovina,G / AR,0.0,0,0,7,135,827,904,1873,1088,0
2000,Netherlands,Bosnia and Herzegovina,G / FI,0.0,0,1652,11,105,25,1872,2013,622,0
2000,Luxembourg,Bosnia and Herzegovina,G / FI,0.0,0,52,0,0,0,0,,0,0
2000,Italy,Bosnia and Herzegovina,G / FA,0.0,0,32,8,0,17,0,25,0,0
2000,Ireland,Bosnia and Herzegovina,G / FI,0.0,0,12,0,0,0,1,1,0,0
2000,Hungary,Bosnia and Herzegovina,G / FI,29.0,0,37,0,5,30,15,50,16,0
2000,Croatia,Bosnia and Herzegovina,G / FI,0.0,0,1,0,0,0,1,1,0,0
2000,France,Bosnia and Herzegovina,G / AR,0.0,0,112,0,0,0,0,,0,0
2000,France,Bosnia and Herzegovina,G / FI,0.0,0,329,123,0,136,0,259,0,0
2000,Finland,Bosnia and Herzegovina,G / FI,0.0,0,27,0,9,1,6,16,0,0
2000,Spain,Bosnia and Herzegovina,G / FI,0.0,0,96,0,0,1,90,91,0,0
2000,Denmark,Bosnia and Herzegovina,G / AR,0.0,0,0,0,5,165,0,170,75,0
2000,Denmark,Bosnia and Herzegovina,G / FI,0.0,0,731,2,13,286,0,301,499,0
2000,Germany,Bosnia and Herzegovina,G / RA,118.0,0,987,0,6,51,918,975,145,0
2000,Germany,Bosnia and Herzegovina,G / NA,295.0,0,1638,7,17,1239,176,1439,581,0
2000,Cyprus,Bosnia and Herzegovina,U / FI,2.0,2,5,0,0,0,1,1,6,6
2000,Switzerland,Bosnia and Herzegovina,G / CA,0.0,0,0,0,265,0,0,265,0,0
2000,Switzerland,Bosnia and Herzegovina,G / FI,712.0,0,1304,156,929,873,306,2264,725,0
2000,Bulgaria,Bosnia and Herzegovina,G / FI,13.0,0,0,0,13,0,0,13,0,0
2000,Belgium,Bosnia and Herzegovina,G / AR,0.0,0,0,0,0,1,0,1,0,0
2000,Belgium,Bosnia and Herzegovina,G / FI,0.0,0,751,10,0,2,0,12,0,0
2000,Austria,Bosnia and Herzegovina,G / FA,0.0,0,96,11,0,81,66,158,0,0
2000,Sweden,Belarus,G / AR,0.0,0,0,8,4,28,5,45,0,0
2000,Sweden,Belarus,G / FI,0.0,0,231,1,1,115,29,146,0,0
2000,Slovenia,Belarus,G / FI,3.0,0,3,0,0,4,0,4,2,0
2000,Slovakia,Belarus,G / FI,0.0,0,2,0,0,0,0,,2,0
2000,Portugal,Belarus,G / FI,0.0,0,1,0,0,0,0,,0,0
2000,Poland,Belarus,G / FI,0.0,0,61,2,0,14,18,34,0,0
2000,Norway,Belarus,G / AR,0.0,0,0,0,4,29,0,33,0,0
2000,Norway,Belarus,G / FI,0.0,0,139,0,3,63,20,86,0,0
2000,Netherlands,Belarus,G / AR,0.0,0,0,0,2,1,8,11,48,0
2000,Netherlands,Belarus,G / FI,0.0,0,113,2,0,0,101,103,39,0
2000,Latvia,Belarus,G / FI,0.0,0,1,0,0,1,0,1,0,0
2000,Luxembourg,Belarus,G / FI,0.0,0,6,0,0,0,0,,0,0
2000,Lithuania,Belarus,G / FI,0.0,0,3,0,0,2,1,3,0,0
2000,Italy,Belarus,G / FA,0.0,0,6,0,0,0,0,,0,0
2000,Ireland,Belarus,G / FI,0.0,0,131,1,0,45,34,80,0,0
2000,Hungary,Belarus,G / FI,1.0,0,3,0,1,1,2,4,0,0
2000,Greece,Belarus,G / FI,0.0,0,0,0,0,1,0,1,0,0
2000,France,Belarus,G / FI,0.0,0,99,16,0,72,0,88,0,0
2000,Finland,Belarus,G / FI,0.0,0,37,0,4,1,6,11,0,0
2000,Spain,Belarus,G / FI,0.0,0,38,9,1,2,25,37,0,0
2000,Denmark,Belarus,G / AR,0.0,0,0,3,0,2,0,5,15,0
2000,Denmark,Belarus,G / FI,0.0,0,76,0,1,28,0,29,50,0
2000,Germany,Belarus,G / RA,6.0,0,62,0,0,6,58,64,5,0
2000,Germany,Belarus,G / NA,93.0,0,484,4,2,369,44,419,161,0
2000,Switzerland,Belarus,G / FI,45.0,0,82,0,0,17,57,74,45,0
2000,Bulgaria,Belarus,G / FI,1.0,0,0,0,0,0,0,,1,0
2000,Belgium,Belarus,G / AR,0.0,0,0,0,0,17,0,17,0,0
2000,Belgium,Belarus,G / FI,0.0,0,695,0,0,30,1,31,0,0
2000,Austria,Belarus,G / FA,0.0,0,34,0,0,4,35,39,0,0
2000,Sweden,Bolivia (Plurinational State of),G / AR,0.0,0,0,0,15,39,9,63,0,0
2000,Sweden,Bolivia (Plurinational State of),G / FI,0.0,0,57,0,0,42,7,49,0,0
2000,France,Bolivia (Plurinational State of),G / FI,0.0,0,3,1,0,0,0,1,0,0
2000,Finland,Bolivia (Plurinational State of),G / FI,0.0,0,9,0,0,0,0,,0,0
2000,Spain,Bolivia (Plurinational State of),G / FI,0.0,0,5,0,0,0,0,,0,0
2000,Switzerland,Bolivia (Plurinational State of),G / CA,0.0,0,0,0,4,0,0,4,0,0
2000,Switzerland,Bolivia (Plurinational State of),G / FI,5.0,0,7,0,2,2,2,6,7,0
2000,Belgium,Bolivia (Plurinational State of),G / FI,0.0,0,1,0,0,0,0,,0,0
2000,Austria,Bolivia (Plurinational State of),G / FA,0.0,0,2,0,0,0,2,2,0,0
2000,Sweden,Brazil,G / AR,0.0,0,0,0,0,2,0,2,0,0
2000,Portugal,Brazil,G / FI,0.0,0,1,0,0,0,0,,0,0
2000,Netherlands,Brazil,G / AR,0.0,0,0,0,0,0,0,,4,0
2000,Netherlands,Brazil,G / FI,0.0,0,2,0,0,0,2,2,0,0
2000,France,Brazil,G / FI,0.0,0,3,0,0,1,0,1,0,0
2000,Spain,Brazil,G / FI,0.0,0,1,0,0,0,1,1,0,0
2000,Denmark,Brazil,G / FI,0.0,0,2,0,0,0,0,,2,0
2000,Germany,Brazil,G / NA,0.0,0,1,0,0,0,1,1,0,0
2000,Switzerland,Brazil,G / FI,3.0,0,4,2,0,3,2,7,0,0
2000,Netherlands,Barbados,G / AR,0.0,0,0,0,0,0,0,,1,0
2000,Netherlands,Barbados,G / FI,0.0,0,0,0,0,0,1,1,0,0
2000,Switzerland,Barbados,G / FI,0.0,0,1,0,0,0,1,1,0,0
2000,Norway,Bhutan,G / FI,0.0,0,1,0,0,0,0,,0,0
2000,Netherlands,Bhutan,G / JR,0.0,0,0,0,0,0,0,,3,0
2000,Netherlands,Bhutan,G / FI,0.0,0,1,1,0,0,4,5,0,0
2000,Netherlands,Bhutan,G / AR,0.0,0,0,0,0,4,0,4,3,0
2000,France,Bhutan,G / FI,0.0,0,5,4,0,4,0,8,0,0
2000,Denmark,Bhutan,G / FI,0.0,0,2,0,0,0,0,,5,0
2000,Germany,Bhutan,G / RA,1.0,0,4,0,0,0,4,4,1,0
2000,Germany,Bhutan,G / NA,14.0,0,27,4,0,14,0,18,20,0
2000,Switzerland,Bhutan,G / FI,37.0,0,3,0,0,2,2,4,3,0
2000,Belgium,Bhutan,G / AR,0.0,0,0,0,0,2,0,2,0,0
2000,Belgium,Bhutan,G / FI,0.0,0,46,0,0,46,13,59,0,0
2000,Austria,Bhutan,G / FA,0.0,0,9,0,0,1,7,8,0,0
2000,Netherlands,Central African Rep.,G / JR,0.0,0,0,0,0,0,0,,1,0
2000,Netherlands,Central African Rep.,G / AR,0.0,0,0,0,0,0,2,2,3,0
2000,Netherlands,Central African Rep.,G / FI,0.0,0,5,0,2,0,3,5,5,0
2000,Italy,Central African Rep.,G / FA,0.0,0,1,1,0,1,0,2,0,0
2000,Ireland,Central African Rep.,G / FI,0.0,0,0,0,0,8,0,8,0,0
2000,Greece,Central African Rep.,G / FI,0.0,0,9,0,0,0,0,,0,0
2000,France,Central African Rep.,G / AR,0.0,0,21,0,0,0,0,,0,0
2000,France,Central African Rep.,G / FI,0.0,0,320,17,0,49,0,66,0,0
2000,Spain,Central African Rep.,G / FI,0.0,0,3,1,0,3,1,5,0,0
2000,Germany,Central African Rep.,G / RA,8.0,0,0,0,0,0,0,,8,0
2000,Germany,Central African Rep.,G / NA,8.0,0,2,0,0,9,0,9,1,0
2000,Switzerland,Central African Rep.,G / CA,0.0,0,0,0,1,0,0,1,0,0
2000,Switzerland,Central African Rep.,G / FI,1.0,0,1,0,0,1,0,1,1,0
2000,Belgium,Central African Rep.,G / FI,0.0,0,10,0,0,0,0,,0,0
2000,Sweden,Canada,G / FI,0.0,0,1,0,0,1,0,1,0,0
2000,Norway,Canada,G / FI,0.0,0,0,0,0,2,0,2,0,0
2000,Netherlands,Canada,G / AR,0.0,0,0,0,0,0,1,1,0,0
2000,Netherlands,Canada,G / FI,0.0,0,1,0,0,0,1,1,0,0
2000,Germany,Canada,G / NA,0.0,0,2,0,0,2,0,2,0,0
2000,Switzerland,Canada,G / FI,0.0,0,1,0,0,0,1,1,0,0
2000,Austria,Canada,G / FA,0.0,0,2,0,0,0,2,2,0,0
2000,Norway,Switzerland,G / FI,0.0,0,0,0,0,1,2,3,0,0
2000,Netherlands,Switzerland,G / FI,0.0,0,1,0,0,0,1,1,0,0
2000,Finland,Switzerland,G / FI,0.0,0,1,0,0,0,1,1,0,0
2000,Germany,Switzerland,G / RA,0.0,0,1,0,0,1,0,1,0,0
2000,Germany,Switzerland,G / NA,0.0,0,4,0,1,1,2,4,0,0
2000,Austria,Switzerland,G / FA,0.0,0,1,0,0,0,0,,0,0
2000,Sweden,Chile,G / AR,0.0,0,0,0,1,16,0,17,0,0
2000,Sweden,Chile,G / FI,0.0,0,35,0,6,32,7,45,0,0
2000,Norway,Chile,G / FI,0.0,0,2,1,0,3,0,4,0,0
2000,Norway,Chile,G / AR,0.0,0,0,0,0,7,0,7,0,0
2000,Netherlands,Chile,G / JR,0.0,0,0,0,0,0,0,,1,0
2000,Netherlands,Chile,G / AR,0.0,0,0,0,0,0,0,,2,0
2000,Netherlands,Chile,G / FI,0.0,0,1,0,0,0,2,2,0,0
2000,France,Chile,G / FI,0.0,0,5,3,0,5,0,8,0,0
2000,Germany,Chile,G / NA,0.0,0,1,0,0,0,0,,1,0
2000,Switzerland,Chile,G / FI,4.0,0,1,0,1,6,0,7,0,0
2000,Switzerland,Chile,G / CA,0.0,0,0,0,15,0,0,15,0,0
2000,Belgium,Chile,G / FI,0.0,0,13,0,0,0,1,1,0,0
2000,Turkey,China,U / FI,13.0,13,11,11,0,3,0,14,10,10
2000,Sweden,China,G / AR,0.0,0,0,7,6,16,3,32,0,0
2000,Sweden,China,G / FI,0.0,0,56,4,1,28,10,43,0,0
2000,Slovenia,China,G / FI,0.0,0,40,0,0,0,0,,40,0
2000,Poland,China,G / FI,0.0,0,26,0,0,0,2,2,0,0
2000,Norway,China,G / AR,0.0,0,0,0,1,0,0,1,0,0
2000,Norway,China,G / FI,0.0,0,12,0,0,4,0,4,0,0
2000,Netherlands,China,G / JR,0.0,0,0,0,0,0,0,,116,0
2000,Netherlands,China,G / AR,0.0,0,0,1,55,127,138,321,660,0
2000,Netherlands,China,G / FI,0.0,0,1406,2,403,11,909,1325,1176,0
2000,Kazakhstan,China,U / FI,0.0,0,15,7,0,3,0,10,5,5
2000,Italy,China,G / FA,0.0,0,8,2,0,19,0,21,0,0
2000,Ireland,China,G / FI,0.0,0,16,1,0,3,4,8,0,0
2000,Hungary,China,G / FI,17.0,0,198,0,0,58,136,194,21,0
2000,Greece,China,G / FI,0.0,0,4,0,0,4,0,4,2,0
2000,United Kingdom,China,G / BL,0.0,0,0,0,165,0,45,210,0,0
2000,United Kingdom,China,G / FI,0.0,0,4000,40,130,3665,1815,5650,0,0
2000,France,China,G / FI,0.0,0,4968,27,0,4698,0,4725,0,0
2000,France,China,G / AR,0.0,0,4706,24,0,4883,0,4907,0,0
2000,Finland,China,G / FI,0.0,0,5,0,5,0,7,12,0,0
2000,Spain,China,G / FI,0.0,0,6,2,0,1,4,7,0,0
2000,Denmark,China,G / AR,0.0,0,0,2,2,7,0,11,7,0
2000,Denmark,China,G / FI,0.0,0,86,3,1,23,0,27,62,0
2000,Germany,China,G / RA,29.0,0,117,1,1,13,122,137,17,0
2000,Germany,China,G / NA,411.0,0,2072,87,10,1913,34,2044,453,0
2000,Switzerland,China,G / CA,0.0,0,0,0,10,0,0,10,0,0
2000,Switzerland,China,G / FI,82.0,0,64,17,15,12,17,61,61,0
2000,Belarus,China,G / FI,0.0,0,3,0,0,0,0,,3,0
2000,Bulgaria,China,G / FI,1.0,0,0,0,0,1,0,1,0,0
2000,Belgium,China,G / AR,0.0,0,0,0,0,2,0,2,0,0
2000,Belgium,China,G / FI,0.0,0,79,3,0,4,1,8,0,0
2000,Austria,China,G / FA,0.0,0,90,3,0,32,42,77,0,0
2000,Ukraine,Côte d'Ivoire,G / FI,0.0,0,1,0,0,1,0,1,0,0
2000,Sweden,Côte d'Ivoire,G / AR,0.0,0,0,0,0,1,0,1,0,0
2000,Sweden,Côte d'Ivoire,G / FI,0.0,0,3,0,0,1,0,1,0,0
2000,Slovenia,Côte d'Ivoire,G / FI,0.0,0,3,0,0,0,1,1,2,0
2000,Romania,Côte d'Ivoire,G / FI,0.0,0,2,0,0,2,0,2,0,0
2000,Poland,Côte d'Ivoire,G / FI,0.0,0,2,0,0,0,1,1,0,0
2000,Norway,Côte d'Ivoire,G / FI,0.0,0,3,0,0,1,0,1,0,0
2000,Netherlands,Côte d'Ivoire,G / JR,0.0,0,0,0,0,0,0,,4,0
2000,Netherlands,Côte d'Ivoire,G / AR,0.0,0,0,0,0,5,5,10,28,0
2000,Netherlands,Côte d'Ivoire,G / FI,0.0,0,98,0,3,2,52,57,53,0
2000,Italy,Côte d'Ivoire,G / FA,0.0,0,6,3,0,0,0,3,0,0
2000,Ireland,Côte d'Ivoire,G / FI,0.0,0,87,0,0,18,2,20,0,0
2000,Hungary,Côte d'Ivoire,G / FI,1.0,0,4,0,0,4,0,4,1,0
2000,Greece,Côte d'Ivoire,G / FI,0.0,0,1,1,0,1,0,2,0,0
2000,United Kingdom,Côte d'Ivoire,G / BL,0.0,0,0,0,70,0,5,75,0,0
2000,United Kingdom,Côte d'Ivoire,G / FI,0.0,0,445,15,15,90,175,295,0,0
2000,France,Côte d'Ivoire,G / AR,0.0,0,7,0,0,0,0,,0,0
2000,France,Côte d'Ivoire,G / FI,0.0,0,350,3,0,39,0,42,0,0
2000,Spain,Côte d'Ivoire,G / FI,0.0,0,13,1,0,2,4,7,0,0
2000,Denmark,Côte d'Ivoire,G / FI,0.0,0,2,0,0,2,0,2,1,0
2000,Germany,Côte d'Ivoire,G / RA,3.0,0,27,0,0,1,29,30,1,0
2000,Germany,Côte d'Ivoire,G / NA,19.0,0,236,3,3,155,4,165,91,0
2000,Switzerland,Côte d'Ivoire,G / CA,0.0,0,0,0,17,0,0,17,0,0
2000,Switzerland,Côte d'Ivoire,G / FI,27.0,0,87,0,0,31,46,77,40,0
2000,Bulgaria,Côte d'Ivoire,G / FI,1.0,0,2,0,0,0,1,1,2,0
2000,Belgium,Côte d'Ivoire,G / AR,0.0,0,0,0,0,2,0,2,0,0
2000,Belgium,Côte d'Ivoire,G / FI,0.0,0,97,0,0,4,0,4,0,0
2000,Austria,Côte d'Ivoire,G / FA,0.0,0,12,0,0,0,7,7,0,0
2000,Ukraine,Cameroon,G / FI,0.0,0,9,0,0,9,0,9,0,0
2000,Sweden,Cameroon,G / AR,0.0,0,0,0,0,1,0,1,0,0
2000,Sweden,Cameroon,G / FI,0.0,0,7,0,1,6,0,7,0,0
2000,Slovenia,Cameroon,G / FI,5.0,0,5,0,0,0,6,6,4,0
2000,Romania,Cameroon,G / FI,0.0,0,4,0,0,6,1,7,0,0
2000,Portugal,Cameroon,G / FI,0.0,0,1,0,0,0,0,,0,0
2000,Poland,Cameroon,G / AR,0.0,0,0,0,0,1,0,1,0,0
2000,Poland,Cameroon,G / FI,0.0,0,3,3,0,2,4,9,0,0
2000,Norway,Cameroon,G / FI,0.0,0,23,0,4,25,1,30,0,0
2000,Norway,Cameroon,G / AR,0.0,0,0,0,1,46,0,47,0,0
2000,Netherlands,Cameroon,G / JR,0.0,0,0,0,0,0,0,,13,0
2000,Netherlands,Cameroon,G / AR,0.0,0,0,1,3,17,6,27,107,0
2000,Netherlands,Cameroon,G / FI,0.0,0,221,0,3,4,176,183,109,0
2000,Luxembourg,Cameroon,G / FI,0.0,0,2,0,0,0,0,,0,0
2000,Italy,Cameroon,G / FA,0.0,0,30,19,0,1,0,20,0,0
2000,Ireland,Cameroon,G / FI,0.0,0,76,1,0,19,1,21,0,0
2000,Hungary,Cameroon,G / FI,37.0,0,44,8,3,32,14,57,24,0
2000,Croatia,Cameroon,G / FI,0.0,0,1,0,0,0,0,,1,1
2000,Greece,Cameroon,G / FI,0.0,0,0,0,0,1,0,1,0,0
2000,France,Cameroon,G / FI,0.0,0,404,9,0,47,0,56,0,0
2000,Finland,Cameroon,G / AR,0.0,0,0,0,0,1,0,1,0,0
2000,Finland,Cameroon,G / FI,0.0,0,27,0,1,17,2,20,0,0
2000,Spain,Cameroon,G / FI,0.0,0,16,0,3,4,9,16,0,0
2000,Denmark,Cameroon,G / AR,0.0,0,0,0,0,12,0,12,3,0
2000,Denmark,Cameroon,G / FI,0.0,0,24,0,1,14,0,15,18,0
2000,Germany,Cameroon,G / RA,11.0,0,65,1,1,8,58,68,9,0
2000,Germany,Cameroon,G / NA,191.0,0,739,16,3,686,13,718,225,0
2000,Switzerland,Cameroon,G / CA,0.0,0,0,0,13,0,0,13,0,0
2000,Switzerland,Cameroon,G / FI,41.0,0,116,7,1,71,52,131,32,0
2000,Belarus,Cameroon,G / FI,7.0,0,13,0,0,0,8,8,12,0
2000,Bulgaria,Cameroon,G / FI,5.0,0,1,0,1,0,1,2,4,0
2000,Belgium,Cameroon,G / AR,0.0,0,0,1,0,60,3,64,0,0
2000,Belgium,Cameroon,G / FI,0.0,0,417,6,0,100,1,107,0,0
2000,Austria,Cameroon,G / FA,0.0,0,32,7,0,14,10,31,0,0
2000,Ukraine,Dem. Rep. of the Congo,G / FI,0.0,0,2,0,0,2,0,2,0,0
2000,Turkey,Dem. Rep. of the Congo,U / FI,3.0,3,0,1,0,0,0,1,2,2
2000,Sweden,Dem. Rep. of the Congo,G / AR,0.0,0,0,2,14,34,2,52,0,0
2000,Sweden,Dem. Rep. of the Congo,G / FI,0.0,0,66,2,19,30,1,52,0,0
2000,Slovenia,Dem. Rep. of the Congo,G / FI,0.0,0,2,0,0,0,2,2,0,0
2000,Romania,Dem. Rep. of the Congo,G / FI,0.0,0,3,1,0,4,0,5,0,0
2000,Portugal,Dem. Rep. of the Congo,G / FI,0.0,0,12,0,1,0,12,13,0,0
2000,Poland,Dem. Rep. of the Congo,G / FI,0.0,0,4,0,0,0,0,,0,0
2000,Norway,Dem. Rep. of the Congo,G / FI,0.0,0,8,0,2,3,2,7,0,0
2000,Netherlands,Dem. Rep. of the Congo,G / JR,0.0,0,0,0,0,0,0,,182,0
2000,Netherlands,Dem. Rep. of the Congo,G / AR,0.0,0,0,8,52,126,87,273,545,0
2000,Netherlands,Dem. Rep. of the Congo,G / FI,0.0,0,539,11,50,5,501,567,342,0
2000,Latvia,Dem. Rep. of the Congo,G / FI,1.0,1,0,1,0,0,0,1,0,0
2000,Luxembourg,Dem. Rep. of the Congo,G / FI,0.0,0,9,0,0,0,0,,0,0
2000,Italy,Dem. Rep. of the Congo,G / FA,0.0,0,71,51,0,35,0,86,0,0
2000,Iceland,Dem. Rep. of the Congo,G / FI,1.0,0,0,1,0,0,0,1,0,0
2000,Ireland,Dem. Rep. of the Congo,G / TR,0.0,0,0,0,1,0,0,1,0,0
2000,Ireland,Dem. Rep. of the Congo,G / FI,0.0,0,358,34,0,175,52,261,0,0
2000,Hungary,Dem. Rep. of the Congo,G / FI,10.0,0,5,0,6,3,0,9,6,0
2000,Greece,Dem. Rep. of the Congo,G / FI,0.0,0,13,6,1,10,0,17,8,0
2000,United Kingdom,Dem. Rep. of the Congo,G / BL,0.0,0,0,0,610,0,75,685,0,0
2000,United Kingdom,Dem. Rep. of the Congo,G / FI,0.0,0,1030,145,180,610,380,1315,0,0
2000,France,Dem. Rep. of the Congo,G / AR,0.0,0,405,69,0,319,0,388,0,0
2000,France,Dem. Rep. of the Congo,G / FI,0.0,0,2950,353,0,502,0,855,0,0
2000,Finland,Dem. Rep. of the Congo,G / FI,0.0,0,27,0,0,1,0,1,0,0
2000,Spain,Dem. Rep. of the Congo,G / FI,0.0,0,90,20,7,91,26,144,0,0
2000,Denmark,Dem. Rep. of the Congo,G / AR,0.0,0,0,0,0,5,0,5,0,0
2000,Denmark,Dem. Rep. of the Congo,G / FI,0.0,0,34,5,2,3,0,10,32,0
2000,Germany,Dem. Rep. of the Congo,G / RA,126.0,0,716,5,5,58,617,685,168,0
2000,Germany,Dem. Rep. of the Congo,G / NA,320.0,0,695,62,25,669,48,804,321,0
2000,Cyprus,Dem. Rep. of the Congo,U / FI,1.0,1,0,0,0,1,0,1,0,0
2000,Switzerland,Dem. Rep. of the Congo,G / CA,0.0,0,0,0,80,0,0,80,0,0
2000,Switzerland,Dem. Rep. of the Congo,G / FI,368.0,0,540,21,169,339,156,685,432,0
2000,Belarus,Dem. Rep. of the Congo,G / FI,1.0,0,0,0,0,0,0,,1,0
2000,Bulgaria,Dem. Rep. of the Congo,G / FI,18.0,0,2,0,2,0,0,2,18,0
2000,Belgium,Dem. Rep. of the Congo,G / AR,0.0,0,0,55,0,322,10,387,0,0
2000,Belgium,Dem. Rep. of the Congo,G / FI,0.0,0,1421,199,0,605,21,825,0,0
2000,Austria,Dem. Rep. of the Congo,G / FA,0.0,0,92,32,0,41,30,103,0,0
2000,Ukraine,Congo,G / FI,1.0,0,23,16,0,7,0,23,1,0
2000,Turkey,Congo,U / FI,0.0,0,5,0,0,1,0,1,4,4
2000,Sweden,Congo,G / FI,0.0,0,4,1,1,2,0,4,0,0
2000,Sweden,Congo,G / AR,0.0,0,0,0,6,7,0,13,0,0
2000,Slovenia,Congo,G / FI,1.0,0,2,0,0,0,2,2,1,0
2000,Romania,Congo,G / FI,0.0,0,2,0,0,2,2,4,0,0
2000,Portugal,Congo,G / FI,0.0,0,2,0,0,0,2,2,0,0
2000,Poland,Congo,G / FI,0.0,0,6,0,0,1,1,2,0,0
2000,Norway,Congo,G / AR,0.0,0,0,0,0,3,0,3,0,0
2000,Norway,Congo,G / FI,0.0,0,7,0,3,4,0,7,0,0
2000,Netherlands,Congo,G / JR,0.0,0,0,0,0,0,0,,84,0
2000,Netherlands,Congo,G / AR,0.0,0,0,3,9,87,70,169,687,0
2000,Netherlands,Congo,G / FI,0.0,0,575,10,67,31,737,845,317,0
2000,Luxembourg,Congo,G / FI,0.0,0,1,0,0,0,0,,0,0
2000,Lithuania,Congo,G / FI,1.0,1,1,0,0,0,1,1,0,0
2000,Italy,Congo,G / FA,0.0,0,114,95,0,29,0,124,0,0
2000,Ireland,Congo,G / FI,0.0,0,25,2,0,26,2,30,0,0
2000,Hungary,Congo,G / FI,1.0,0,0,0,1,0,0,1,0,0
2000,France,Congo,G / AR,0.0,0,262,23,0,111,0,134,0,0
2000,France,Congo,G / FI,0.0,0,1592,95,0,395,0,490,0,0
2000,Finland,Congo,G / AR,0.0,0,0,0,0,6,0,6,0,0
2000,Finland,Congo,G / FI,0.0,0,3,0,6,2,2,10,0,0
2000,Spain,Congo,G / FI,0.0,0,38,2,6,15,7,30,0,0
2000,Denmark,Congo,G / FI,0.0,0,2,0,0,0,0,,3,0
2000,Germany,Congo,G / RA,1.0,0,4,1,1,0,2,4,1,0
2000,Germany,Congo,G / NA,52.0,0,59,3,6,35,1,45,68,0
2000,Switzerland,Congo,G / CA,0.0,0,0,0,7,0,0,7,0,0
2000,Switzerland,Congo,G / FI,49.0,0,42,8,1,20,10,39,51,0
2000,Belarus,Congo,G / FI,4.0,0,2,0,0,0,2,2,4,0
2000,Bulgaria,Congo,G / FI,11.0,0,0,1,10,0,0,11,0,0
2000,Belgium,Congo,G / AR,0.0,0,0,1,0,19,0,20,0,0
2000,Belgium,Congo,G / FI,0.0,0,65,19,0,43,2,64,0,0
2000,Austria,Congo,G / FA,0.0,0,18,5,0,6,13,24,0,0
2000,Sweden,Colombia,G / FI,0.0,0,57,4,4,34,1,43,0,0
2000,Sweden,Colombia,G / AR,0.0,0,0,10,39,21,10,80,0,0
2000,Portugal,Colombia,G / FI,0.0,0,2,0,2,0,1,3,0,0
2000,Norway,Colombia,G / FI,0.0,0,8,1,52,9,15,77,0,0
2000,Norway,Colombia,G / AR,0.0,0,0,3,53,50,0,106,0,0
2000,Netherlands,Colombia,G / JR,0.0,0,0,0,0,0,0,,1,0
2000,Netherlands,Colombia,G / AR,0.0,0,0,1,0,1,0,2,15,0
2000,Netherlands,Colombia,G / FI,0.0,0,24,5,0,0,28,33,10,0
2000,Italy,Colombia,G / FA,0.0,0,49,12,0,14,0,26,0,0
2000,Ireland,Colombia,G / FI,0.0,0,0,0,0,0,1,1,0,0
2000,United Kingdom,Colombia,G / BL,0.0,0,0,0,180,0,10,190,0,0
2000,United Kingdom,Colombia,G / FI,0.0,0,505,60,60,1600,175,1895,0,0
2000,France,Colombia,G / FI,0.0,0,104,19,0,99,0,118,0,0
2000,Finland,Colombia,G / AR,0.0,0,0,0,0,1,0,1,0,0
2000,Spain,Colombia,G / FI,0.0,0,1361,115,70,159,317,661,0,0
2000,Denmark,Colombia,G / AR,0.0,0,0,0,1,1,0,2,6,0
2000,Denmark,Colombia,G / FI,0.0,0,4,0,0,7,0,7,1,0
2000,Germany,Colombia,G / RA,0.0,0,2,0,0,0,2,2,0,0
2000,Germany,Colombia,G / NA,70.0,0,181,21,0,137,12,170,81,0
2000,Switzerland,Colombia,G / CA,0.0,0,0,0,3,0,0,3,0,0
2000,Switzerland,Colombia,G / FI,249.0,0,57,49,5,197,16,267,48,0
2000,Bulgaria,Colombia,G / FI,1.0,0,0,0,0,0,0,,1,0
2000,Belgium,Colombia,G / AR,0.0,0,0,2,0,17,0,19,0,0
2000,Belgium,Colombia,G / FI,0.0,0,134,13,0,25,4,42,0,0
2000,Austria,Colombia,G / FA,0.0,0,36,10,0,4,17,31,0,0
2000,Netherlands,Comoros,G / JR,0.0,0,0,0,0,0,0,,1,0
2000,Netherlands,Comoros,G / AR,0.0,0,0,0,0,0,0,,3,0
2000,Netherlands,Comoros,G / FI,0.0,0,4,0,0,0,3,3,1,0
2000,France,Comoros,G / FI,0.0,0,16,1,0,6,0,7,0,0
2000,Switzerland,Comoros,G / FI,1.0,0,0,0,0,2,0,2,0,0
2000,Netherlands,Cabo Verde,G / AR,0.0,0,0,0,0,0,0,,1,0
2000,Netherlands,Cabo Verde,G / FI,0.0,0,0,0,0,0,1,1,0,0
